Persona,Trait,Rating
"You are a middle aged female from Toyama, Japan with a college degree.",N,3.15
"You are a middle aged female from Toyama, Japan with a college degree.",O,3.2
"You are a middle aged female from Toyama, Japan with a graduate degree degree.",A,3.1166666666666667
"You are a middle aged female from Toyama, Japan with a graduate degree degree.",C,3.1
"You are a middle aged female from Toyama, Japan with a graduate degree degree.",E,3.216666666666667
"You are a middle aged female from Toyama, Japan with a graduate degree degree.",N,3.183333333333333
"You are a middle aged female from Toyama, Japan with a graduate degree degree.",O,3.316666666666667
"You are a middle aged female from Toyama, Japan with a high school degree.",A,3.0
"You are a middle aged female from Toyama, Japan with a high school degree.",C,3.1333333333333333
"You are a middle aged female from Toyama, Japan with a high school degree.",E,3.3333333333333335
"You are a middle aged female from Toyama, Japan with a high school degree.",N,3.033333333333333
"You are a middle aged female from Toyama, Japan with a high school degree.",O,3.0833333333333335
"You are a middle aged female from Wakayama, Japan with a college degree.",A,2.675
"You are a middle aged female from Wakayama, Japan with a college degree.",C,3.1333333333333333
"You are a middle aged female from Wakayama, Japan with a college degree.",E,3.142857142857143
"You are a middle aged female from Wakayama, Japan with a college degree.",N,3.1083333333333334
"You are a middle aged female from Wakayama, Japan with a college degree.",O,2.941666666666667
"You are a middle aged female from Wakayama, Japan with a graduate degree degree.",A,2.941666666666667
"You are a middle aged female from Wakayama, Japan with a graduate degree degree.",C,2.9833333333333334
"You are a middle aged female from Wakayama, Japan with a graduate degree degree.",E,3.316666666666667
"You are a middle aged female from Wakayama, Japan with a graduate degree degree.",N,3.2083333333333335
"You are a middle aged female from Wakayama, Japan with a graduate degree degree.",O,3.05
"You are a middle aged female from Wakayama, Japan with a high school degree.",A,2.75
"You are a middle aged female from Wakayama, Japan with a high school degree.",C,3.0416666666666665
"You are a middle aged female from Wakayama, Japan with a high school degree.",E,3.325
"You are a middle aged female from Wakayama, Japan with a high school degree.",N,3.35
"You are a middle aged female from Wakayama, Japan with a high school degree.",O,3.183333333333333
"You are a middle aged female from Yamagata, Japan with a college degree.",A,2.7333333333333334
"You are a middle aged female from Yamagata, Japan with a college degree.",C,3.2333333333333334
"You are a middle aged female from Yamagata, Japan with a college degree.",E,3.283333333333333
"You are a middle aged female from Yamagata, Japan with a college degree.",N,3.0
"You are a middle aged female from Yamagata, Japan with a college degree.",O,3.0166666666666666
"You are a middle aged female from Yamagata, Japan with a graduate degree degree.",A,2.65
"You are a middle aged female from Yamagata, Japan with a graduate degree degree.",C,3.3666666666666667
"You are a middle aged female from Yamagata, Japan with a graduate degree degree.",E,3.316666666666667
"You are a middle aged female from Yamagata, Japan with a graduate degree degree.",N,3.1333333333333333
"You are a middle aged female from Yamagata, Japan with a graduate degree degree.",O,3.1666666666666665
"You are a middle aged female from Yamagata, Japan with a high school degree.",A,2.8666666666666667
"You are a middle aged female from Yamagata, Japan with a high school degree.",C,3.152542372881356
"You are a middle aged female from Yamagata, Japan with a high school degree.",E,3.3
"You are a middle aged female from Yamagata, Japan with a high school degree.",N,3.216666666666667
"You are a middle aged female from Yamagata, Japan with a high school degree.",O,3.0166666666666666
"You are a middle aged female from Yamaguchi, Japan with a college degree.",A,2.783333333333333
"You are a middle aged female from Yamaguchi, Japan with a college degree.",C,3.0
"You are a middle aged female from Yamaguchi, Japan with a college degree.",E,3.4166666666666665
"You are a middle aged female from Yamaguchi, Japan with a college degree.",N,3.1166666666666667
"You are a middle aged female from Yamaguchi, Japan with a college degree.",O,2.7666666666666666
"You are a middle aged female from Yamaguchi, Japan with a graduate degree degree.",A,2.9166666666666665
"You are a middle aged female from Yamaguchi, Japan with a graduate degree degree.",C,3.1166666666666667
"You are a middle aged female from Yamaguchi, Japan with a graduate degree degree.",E,3.2333333333333334
"You are a middle aged female from Yamaguchi, Japan with a graduate degree degree.",N,3.316666666666667
"You are a middle aged female from Yamaguchi, Japan with a graduate degree degree.",O,3.066666666666667
"You are a middle aged female from Yamaguchi, Japan with a high school degree.",A,2.9166666666666665
"You are a middle aged female from Yamaguchi, Japan with a high school degree.",C,2.9833333333333334
"You are a middle aged female from Yamaguchi, Japan with a high school degree.",E,3.25
"You are a middle aged female from Yamaguchi, Japan with a high school degree.",N,3.1
"You are a middle aged female from Yamaguchi, Japan with a high school degree.",O,3.1333333333333333
"You are a middle aged female from Yamanashi, Japan with a college degree.",A,2.6666666666666665
"You are a middle aged female from Yamanashi, Japan with a college degree.",C,3.033333333333333
"You are a middle aged female from Yamanashi, Japan with a college degree.",E,3.2333333333333334
"You are a middle aged female from Yamanashi, Japan with a college degree.",N,3.1333333333333333
"You are a middle aged female from Yamanashi, Japan with a college degree.",O,3.0166666666666666
"You are a middle aged female from Yamanashi, Japan with a graduate degree degree.",A,2.966666666666667
"You are a middle aged female from Yamanashi, Japan with a graduate degree degree.",C,2.966666666666667
"You are a middle aged female from Yamanashi, Japan with a graduate degree degree.",E,3.55
"You are a middle aged female from Yamanashi, Japan with a graduate degree degree.",N,3.15
"You are a middle aged female from Yamanashi, Japan with a graduate degree degree.",O,3.15
"You are a middle aged female from Yamanashi, Japan with a high school degree.",A,2.85
"You are a middle aged female from Yamanashi, Japan with a high school degree.",C,2.966666666666667
"You are a middle aged female from Yamanashi, Japan with a high school degree.",E,3.216666666666667
"You are a middle aged female from Yamanashi, Japan with a high school degree.",N,3.283333333333333
"You are a middle aged female from Yamanashi, Japan with a high school degree.",O,3.2033898305084745
"You are a middle aged male from Aichi, Japan with a college degree.",A,2.8793103448275863
"You are a middle aged male from Aichi, Japan with a college degree.",C,3.0833333333333335
"You are a middle aged male from Aichi, Japan with a college degree.",E,3.15
"You are a middle aged male from Aichi, Japan with a college degree.",N,3.183333333333333
"You are a middle aged male from Aichi, Japan with a college degree.",O,3.1666666666666665
"You are a middle aged male from Aichi, Japan with a graduate degree degree.",A,3.033333333333333
"You are a middle aged male from Aichi, Japan with a graduate degree degree.",C,3.0
"You are a middle aged male from Aichi, Japan with a graduate degree degree.",E,3.316666666666667
"You are a middle aged male from Aichi, Japan with a graduate degree degree.",N,2.9833333333333334
"You are a middle aged male from Aichi, Japan with a graduate degree degree.",O,3.1186440677966103
"You are a middle aged male from Aichi, Japan with a high school degree.",A,2.6666666666666665
"You are a middle aged male from Aichi, Japan with a high school degree.",C,3.135593220338983
"You are a middle aged male from Aichi, Japan with a high school degree.",E,3.3333333333333335
"You are a middle aged male from Aichi, Japan with a high school degree.",N,2.9
"You are a middle aged male from Aichi, Japan with a high school degree.",O,2.9152542372881354
"You are a middle aged male from Akita, Japan with a college degree.",A,2.9166666666666665
"You are a middle aged male from Akita, Japan with a college degree.",C,3.135593220338983
"You are a middle aged male from Akita, Japan with a college degree.",E,3.216666666666667
"You are a middle aged male from Akita, Japan with a college degree.",N,2.933333333333333
"You are a middle aged male from Akita, Japan with a college degree.",O,3.1166666666666667
"You are a middle aged male from Akita, Japan with a graduate degree degree.",A,2.9833333333333334
"You are a middle aged male from Akita, Japan with a graduate degree degree.",C,2.847457627118644
"You are a middle aged male from Akita, Japan with a graduate degree degree.",E,3.2666666666666666
"You are a middle aged male from Akita, Japan with a graduate degree degree.",N,3.0166666666666666
"You are a middle aged male from Akita, Japan with a graduate degree degree.",O,2.95
"You are a middle aged male from Akita, Japan with a high school degree.",A,2.95
"You are a middle aged male from Akita, Japan with a high school degree.",C,3.0517241379310347
"You are a middle aged male from Akita, Japan with a high school degree.",E,3.4166666666666665
"You are a middle aged male from Akita, Japan with a high school degree.",N,3.2
"You are a middle aged male from Akita, Japan with a high school degree.",O,3.1666666666666665
"You are a middle aged male from Aomori, Japan with a college degree.",A,2.683333333333333
"You are a middle aged male from Aomori, Japan with a college degree.",C,3.2203389830508473
"You are a middle aged male from Aomori, Japan with a college degree.",E,3.15
"You are a middle aged male from Aomori, Japan with a college degree.",N,3.05
"You are a middle aged male from Aomori, Japan with a college degree.",O,2.8813559322033897
"You are a middle aged male from Aomori, Japan with a graduate degree degree.",A,2.783333333333333
"You are a middle aged male from Aomori, Japan with a graduate degree degree.",C,3.2203389830508473
"You are a middle aged male from Aomori, Japan with a graduate degree degree.",E,3.216666666666667
"You are a middle aged male from Aomori, Japan with a graduate degree degree.",N,3.2
"You are a middle aged male from Aomori, Japan with a graduate degree degree.",O,3.25
"You are a middle aged male from Aomori, Japan with a high school degree.",A,2.85
"You are a middle aged male from Aomori, Japan with a high school degree.",C,3.3
"You are a middle aged male from Aomori, Japan with a high school degree.",E,3.305084745762712
"You are a middle aged male from Aomori, Japan with a high school degree.",N,3.1333333333333333
"You are a middle aged male from Aomori, Japan with a high school degree.",O,3.0338983050847457
"You are a middle aged male from Chiba, Japan with a college degree.",A,2.8666666666666667
"You are a middle aged male from Chiba, Japan with a college degree.",C,2.9473684210526314
"You are a middle aged male from Chiba, Japan with a college degree.",E,3.1333333333333333
"You are a middle aged male from Chiba, Japan with a college degree.",N,3.216666666666667
"You are a middle aged male from Chiba, Japan with a college degree.",O,3.066666666666667
"You are a middle aged male from Chiba, Japan with a graduate degree degree.",A,2.75
"You are a middle aged male from Chiba, Japan with a graduate degree degree.",C,3.216666666666667
"You are a middle aged male from Chiba, Japan with a graduate degree degree.",E,3.1666666666666665
"You are a middle aged male from Chiba, Japan with a graduate degree degree.",N,3.05
"You are a middle aged male from Chiba, Japan with a graduate degree degree.",O,3.066666666666667
"You are a middle aged male from Chiba, Japan with a high school degree.",A,2.8666666666666667
"You are a middle aged male from Chiba, Japan with a high school degree.",C,2.8666666666666667
"You are a middle aged male from Chiba, Japan with a high school degree.",E,3.25
"You are a middle aged male from Chiba, Japan with a high school degree.",N,3.0833333333333335
"You are a middle aged male from Chiba, Japan with a high school degree.",O,3.25
"You are a middle aged male from Ehime, Japan with a college degree.",A,3.1
"You are a middle aged male from Ehime, Japan with a college degree.",C,2.9166666666666665
"You are a middle aged male from Ehime, Japan with a college degree.",E,3.066666666666667
"You are a middle aged male from Ehime, Japan with a college degree.",N,3.066666666666667
"You are a middle aged male from Ehime, Japan with a college degree.",O,3.0833333333333335
"You are a middle aged male from Ehime, Japan with a graduate degree degree.",A,2.8
"You are a middle aged male from Ehime, Japan with a graduate degree degree.",C,3.15
"You are a middle aged male from Ehime, Japan with a graduate degree degree.",E,3.183333333333333
"You are a middle aged male from Ehime, Japan with a graduate degree degree.",N,3.1
"You are a middle aged male from Ehime, Japan with a graduate degree degree.",O,3.25
"You are a middle aged male from Ehime, Japan with a high school degree.",A,2.8333333333333335
"You are a middle aged male from Ehime, Japan with a high school degree.",C,2.8448275862068964
"You are a middle aged male from Ehime, Japan with a high school degree.",E,3.0166666666666666
"You are a middle aged male from Ehime, Japan with a high school degree.",N,2.9
"You are a middle aged male from Ehime, Japan with a high school degree.",O,3.0166666666666666
"You are a middle aged male from Fukui, Japan with a college degree.",A,2.8
"You are a middle aged male from Fukui, Japan with a college degree.",C,3.1186440677966103
"You are a middle aged male from Fukui, Japan with a college degree.",E,3.316666666666667
"You are a middle aged male from Fukui, Japan with a college degree.",N,3.0833333333333335
"You are a middle aged male from Fukui, Japan with a college degree.",O,3.05
"You are a middle aged male from Fukui, Japan with a graduate degree degree.",A,2.75
"You are a middle aged male from Fukui, Japan with a graduate degree degree.",C,3.1333333333333333
"You are a middle aged male from Fukui, Japan with a graduate degree degree.",E,3.466666666666667
"You are a middle aged male from Fukui, Japan with a graduate degree degree.",N,3.1
"You are a middle aged male from Fukui, Japan with a graduate degree degree.",O,3.0166666666666666
"You are a middle aged male from Fukui, Japan with a high school degree.",A,2.5166666666666666
"You are a middle aged male from Fukui, Japan with a high school degree.",C,3.0833333333333335
"You are a middle aged male from Fukui, Japan with a high school degree.",E,3.2
"You are a middle aged male from Fukui, Japan with a high school degree.",N,3.1666666666666665
"You are a middle aged male from Fukui, Japan with a high school degree.",O,3.15
"You are a middle aged male from Fukuoka, Japan with a college degree.",A,2.8
"You are a middle aged male from Fukuoka, Japan with a college degree.",C,3.5
"You are a middle aged male from Fukuoka, Japan with a college degree.",E,3.283333333333333
"You are a middle aged male from Fukuoka, Japan with a college degree.",N,3.1166666666666667
"You are a middle aged male from Fukuoka, Japan with a college degree.",O,3.283333333333333
"You are a middle aged male from Fukuoka, Japan with a graduate degree degree.",A,2.816666666666667
"You are a middle aged male from Fukuoka, Japan with a graduate degree degree.",C,3.2
"You are a middle aged male from Fukuoka, Japan with a graduate degree degree.",E,3.2
"You are a middle aged male from Fukuoka, Japan with a graduate degree degree.",N,3.216666666666667
"You are a middle aged male from Fukuoka, Japan with a graduate degree degree.",O,3.2
"You are a middle aged male from Fukuoka, Japan with a high school degree.",A,2.9
"You are a middle aged male from Fukuoka, Japan with a high school degree.",C,3.0508474576271185
"You are a middle aged male from Fukuoka, Japan with a high school degree.",E,3.283333333333333
"You are a middle aged male from Fukuoka, Japan with a high school degree.",N,3.216666666666667
"You are a middle aged male from Fukuoka, Japan with a high school degree.",O,3.0166666666666666
"You are a middle aged male from Fukushima, Japan with a college degree.",A,2.783333333333333
"You are a middle aged male from Fukushima, Japan with a college degree.",C,3.316666666666667
"You are a middle aged male from Fukushima, Japan with a college degree.",E,3.183333333333333
"You are a middle aged male from Fukushima, Japan with a college degree.",N,3.0166666666666666
"You are a middle aged male from Fukushima, Japan with a college degree.",O,2.9833333333333334
"You are a middle aged male from Fukushima, Japan with a graduate degree degree.",A,2.7
"You are a middle aged male from Fukushima, Japan with a graduate degree degree.",C,3.206896551724138
"You are a middle aged male from Fukushima, Japan with a graduate degree degree.",E,3.4166666666666665
"You are a middle aged male from Fukushima, Japan with a graduate degree degree.",N,3.0833333333333335
"You are a middle aged male from Fukushima, Japan with a graduate degree degree.",O,3.35
"You are a middle aged male from Fukushima, Japan with a high school degree.",A,2.75
"You are a middle aged male from Fukushima, Japan with a high school degree.",C,3.033333333333333
"You are a middle aged male from Fukushima, Japan with a high school degree.",E,3.4
"You are a middle aged male from Fukushima, Japan with a high school degree.",N,3.05
"You are a middle aged male from Fukushima, Japan with a high school degree.",O,3.216666666666667
"You are a middle aged male from Gifu, Japan with a college degree.",A,2.8666666666666667
"You are a middle aged male from Gifu, Japan with a college degree.",C,2.966666666666667
"You are a middle aged male from Gifu, Japan with a college degree.",E,3.2333333333333334
"You are a middle aged male from Gifu, Japan with a college degree.",N,3.183333333333333
"You are a middle aged male from Gifu, Japan with a college degree.",O,3.066666666666667
"You are a middle aged male from Gifu, Japan with a graduate degree degree.",A,2.8833333333333333
"You are a middle aged male from Gifu, Japan with a graduate degree degree.",C,2.9166666666666665
"You are a middle aged male from Gifu, Japan with a graduate degree degree.",E,3.316666666666667
"You are a middle aged male from Gifu, Japan with a graduate degree degree.",N,3.2
"You are a middle aged male from Gifu, Japan with a graduate degree degree.",O,2.9
"You are a middle aged male from Gifu, Japan with a high school degree.",A,2.7333333333333334
"You are a middle aged male from Gifu, Japan with a high school degree.",C,3.2333333333333334
"You are a middle aged male from Gifu, Japan with a high school degree.",E,3.3666666666666667
"You are a middle aged male from Gifu, Japan with a high school degree.",N,3.3666666666666667
"You are a middle aged male from Gifu, Japan with a high school degree.",O,2.983050847457627
"You are a middle aged male from Gunma, Japan with a college degree.",A,2.7666666666666666
"You are a middle aged male from Gunma, Japan with a college degree.",C,2.8
"You are a middle aged male from Gunma, Japan with a college degree.",E,3.3333333333333335
"You are a middle aged male from Gunma, Japan with a college degree.",N,3.3666666666666667
"You are a middle aged male from Gunma, Japan with a college degree.",O,2.966666666666667
"You are a middle aged male from Gunma, Japan with a graduate degree degree.",A,3.0833333333333335
"You are a middle aged male from Gunma, Japan with a graduate degree degree.",C,3.033333333333333
"You are a middle aged male from Gunma, Japan with a graduate degree degree.",E,3.305084745762712
"You are a middle aged male from Gunma, Japan with a graduate degree degree.",N,2.9833333333333334
"You are a middle aged male from Gunma, Japan with a graduate degree degree.",O,3.3
"You are a middle aged male from Gunma, Japan with a high school degree.",A,2.6666666666666665
"You are a middle aged male from Gunma, Japan with a high school degree.",C,3.1666666666666665
"You are a middle aged male from Gunma, Japan with a high school degree.",E,3.3
"You are a middle aged male from Gunma, Japan with a high school degree.",N,3.15
"You are a middle aged male from Gunma, Japan with a high school degree.",O,3.0833333333333335
"You are a middle aged male from Hiroshima, Japan with a college degree.",A,2.8
"You are a middle aged male from Hiroshima, Japan with a college degree.",C,3.1186440677966103
"You are a middle aged male from Hiroshima, Japan with a college degree.",E,3.216666666666667
"You are a middle aged male from Hiroshima, Japan with a college degree.",N,3.0833333333333335
"You are a middle aged male from Hiroshima, Japan with a college degree.",O,2.9166666666666665
"You are a middle aged male from Hiroshima, Japan with a graduate degree degree.",A,2.966666666666667
"You are a middle aged male from Hiroshima, Japan with a graduate degree degree.",C,3.05
"You are a middle aged male from Hiroshima, Japan with a graduate degree degree.",E,3.2666666666666666
"You are a middle aged male from Hiroshima, Japan with a graduate degree degree.",N,3.1166666666666667
"You are a middle aged male from Hiroshima, Japan with a graduate degree degree.",O,3.216666666666667
"You are a middle aged male from Hiroshima, Japan with a high school degree.",A,2.6166666666666667
"You are a middle aged male from Hiroshima, Japan with a high school degree.",C,2.8333333333333335
"You are a middle aged male from Hiroshima, Japan with a high school degree.",E,3.1333333333333333
"You are a middle aged male from Hiroshima, Japan with a high school degree.",N,3.2
"You are a middle aged male from Hiroshima, Japan with a high school degree.",O,3.1666666666666665
"You are a middle aged male from Hokkaido, Japan with a college degree.",A,2.8833333333333333
"You are a middle aged male from Hokkaido, Japan with a college degree.",C,3.23728813559322
"You are a middle aged male from Hokkaido, Japan with a college degree.",E,3.2666666666666666
"You are a middle aged male from Hokkaido, Japan with a college degree.",N,2.9833333333333334
"You are a middle aged male from Hokkaido, Japan with a college degree.",O,3.2
"You are a middle aged male from Hokkaido, Japan with a graduate degree degree.",A,3.033333333333333
"You are a middle aged male from Hokkaido, Japan with a graduate degree degree.",C,3.0833333333333335
"You are a middle aged male from Hokkaido, Japan with a graduate degree degree.",E,3.4
"You are a middle aged male from Hokkaido, Japan with a graduate degree degree.",N,3.033333333333333
"You are a middle aged male from Hokkaido, Japan with a graduate degree degree.",O,2.9833333333333334
"You are a middle aged male from Hokkaido, Japan with a high school degree.",A,2.7333333333333334
"You are a middle aged male from Hokkaido, Japan with a high school degree.",C,2.966666666666667
"You are a middle aged male from Hokkaido, Japan with a high school degree.",E,3.2
"You are a middle aged male from Hokkaido, Japan with a high school degree.",N,3.216666666666667
"You are a middle aged male from Hokkaido, Japan with a high school degree.",O,3.1
"You are a middle aged male from Hyogo, Japan with a college degree.",A,2.8
"You are a middle aged male from Hyogo, Japan with a college degree.",C,3.2033898305084745
"You are a middle aged male from Hyogo, Japan with a college degree.",E,3.283333333333333
"You are a middle aged male from Hyogo, Japan with a college degree.",N,3.25
"You are a middle aged male from Hyogo, Japan with a college degree.",O,3.1
"You are a middle aged male from Hyogo, Japan with a graduate degree degree.",A,2.816666666666667
"You are a middle aged male from Hyogo, Japan with a graduate degree degree.",C,3.0833333333333335
"You are a middle aged male from Hyogo, Japan with a graduate degree degree.",E,3.316666666666667
"You are a middle aged male from Hyogo, Japan with a graduate degree degree.",N,3.0833333333333335
"You are a middle aged male from Hyogo, Japan with a graduate degree degree.",O,2.95
"You are a middle aged male from Hyogo, Japan with a high school degree.",A,2.7
"You are a middle aged male from Hyogo, Japan with a high school degree.",C,3.1551724137931036
"You are a middle aged male from Hyogo, Japan with a high school degree.",E,3.2333333333333334
"You are a middle aged male from Hyogo, Japan with a high school degree.",N,3.2666666666666666
"You are a middle aged male from Hyogo, Japan with a high school degree.",O,3.05
"You are a middle aged male from Ibaraki, Japan with a college degree.",A,2.9166666666666665
"You are a middle aged male from Ibaraki, Japan with a college degree.",C,3.183333333333333
"You are a middle aged male from Ibaraki, Japan with a college degree.",E,3.2
"You are a middle aged male from Ibaraki, Japan with a college degree.",N,3.15
"You are a middle aged male from Ibaraki, Japan with a college degree.",O,3.283333333333333
"You are a middle aged male from Ibaraki, Japan with a graduate degree degree.",A,2.8333333333333335
"You are a middle aged male from Ibaraki, Japan with a graduate degree degree.",C,3.288135593220339
"You are a middle aged male from Ibaraki, Japan with a graduate degree degree.",E,3.35
"You are a middle aged male from Ibaraki, Japan with a graduate degree degree.",N,3.2333333333333334
"You are a middle aged male from Ibaraki, Japan with a graduate degree degree.",O,3.2
"You are a middle aged male from Ibaraki, Japan with a high school degree.",A,2.8
"You are a middle aged male from Ibaraki, Japan with a high school degree.",C,3.0847457627118646
"You are a middle aged male from Ibaraki, Japan with a high school degree.",E,3.3
"You are a middle aged male from Ibaraki, Japan with a high school degree.",N,3.0833333333333335
"You are a middle aged male from Ibaraki, Japan with a high school degree.",O,3.2666666666666666
"You are a middle aged male from Ishikawa, Japan with a college degree.",A,2.8833333333333333
"You are a middle aged male from Ishikawa, Japan with a college degree.",C,3.15
"You are a middle aged male from Ishikawa, Japan with a college degree.",E,3.2333333333333334
"You are a middle aged male from Ishikawa, Japan with a college degree.",N,3.0166666666666666
"You are a middle aged male from Ishikawa, Japan with a college degree.",O,3.0166666666666666
"You are a middle aged male from Ishikawa, Japan with a graduate degree degree.",A,2.5
"You are a middle aged male from Ishikawa, Japan with a graduate degree degree.",C,2.8666666666666667
"You are a middle aged male from Ishikawa, Japan with a graduate degree degree.",E,3.066666666666667
"You are a middle aged male from Ishikawa, Japan with a graduate degree degree.",N,2.9
"You are a middle aged male from Ishikawa, Japan with a graduate degree degree.",O,3.2
"You are a middle aged male from Ishikawa, Japan with a high school degree.",A,2.8833333333333333
"You are a middle aged male from Ishikawa, Japan with a high school degree.",C,2.8666666666666667
"You are a middle aged male from Ishikawa, Japan with a high school degree.",E,3.3
"You are a middle aged male from Ishikawa, Japan with a high school degree.",N,3.25
"You are a middle aged male from Ishikawa, Japan with a high school degree.",O,3.1666666666666665
"You are a middle aged male from Iwate, Japan with a college degree.",A,2.95
"You are a middle aged male from Iwate, Japan with a college degree.",C,3.135593220338983
"You are a middle aged male from Iwate, Japan with a college degree.",E,3.3
"You are a middle aged male from Iwate, Japan with a college degree.",N,3.3333333333333335
"You are a middle aged male from Iwate, Japan with a college degree.",O,3.1333333333333333
"You are a middle aged male from Iwate, Japan with a graduate degree degree.",A,2.7333333333333334
"You are a middle aged male from Iwate, Japan with a graduate degree degree.",C,2.9833333333333334
"You are a middle aged male from Iwate, Japan with a graduate degree degree.",E,3.1666666666666665
"You are a middle aged male from Iwate, Japan with a graduate degree degree.",N,3.216666666666667
"You are a middle aged male from Iwate, Japan with a graduate degree degree.",O,2.7666666666666666
"You are a middle aged male from Iwate, Japan with a high school degree.",A,2.9
"You are a middle aged male from Iwate, Japan with a high school degree.",C,2.983050847457627
"You are a middle aged male from Iwate, Japan with a high school degree.",E,3.183333333333333
"You are a middle aged male from Iwate, Japan with a high school degree.",N,3.033333333333333
"You are a middle aged male from Iwate, Japan with a high school degree.",O,3.033333333333333
"You are a middle aged male from Kagawa, Japan with a college degree.",A,2.95
"You are a middle aged male from Kagawa, Japan with a college degree.",C,3.0
"You are a middle aged male from Kagawa, Japan with a college degree.",E,3.389830508474576
"You are a middle aged male from Kagawa, Japan with a college degree.",N,3.033333333333333
"You are a middle aged male from Kagawa, Japan with a college degree.",O,3.0166666666666666
"You are a middle aged male from Kagawa, Japan with a graduate degree degree.",A,2.783333333333333
"You are a middle aged male from Kagawa, Japan with a graduate degree degree.",C,3.0833333333333335
"You are a middle aged male from Kagawa, Japan with a graduate degree degree.",E,3.4833333333333334
"You are a middle aged male from Kagawa, Japan with a graduate degree degree.",N,3.0
"You are a middle aged male from Kagawa, Japan with a graduate degree degree.",O,3.2333333333333334
"You are a middle aged male from Kagawa, Japan with a high school degree.",A,2.6333333333333333
"You are a middle aged male from Kagawa, Japan with a high school degree.",C,3.183333333333333
"You are a middle aged male from Kagawa, Japan with a high school degree.",E,3.216666666666667
"You are a middle aged male from Kagawa, Japan with a high school degree.",N,3.1166666666666667
"You are a middle aged male from Kagawa, Japan with a high school degree.",O,2.9
"You are a middle aged male from Kagoshima, Japan with a college degree.",A,2.8333333333333335
"You are a middle aged male from Kagoshima, Japan with a college degree.",C,3.0
"You are a middle aged male from Kagoshima, Japan with a college degree.",E,3.3833333333333333
"You are a middle aged male from Kagoshima, Japan with a college degree.",N,3.3833333333333333
"You are a middle aged male from Kagoshima, Japan with a college degree.",O,3.033333333333333
"You are a middle aged male from Kagoshima, Japan with a graduate degree degree.",A,2.85
"You are a middle aged male from Kagoshima, Japan with a graduate degree degree.",C,3.103448275862069
"You are a middle aged male from Kagoshima, Japan with a graduate degree degree.",E,3.2711864406779663
"You are a middle aged male from Kagoshima, Japan with a graduate degree degree.",N,3.1333333333333333
"You are a middle aged male from Kagoshima, Japan with a graduate degree degree.",O,3.1333333333333333
"You are a middle aged male from Kagoshima, Japan with a high school degree.",A,2.933333333333333
"You are a middle aged male from Kagoshima, Japan with a high school degree.",C,3.2711864406779663
"You are a middle aged male from Kagoshima, Japan with a high school degree.",E,3.35
"You are a middle aged male from Kagoshima, Japan with a high school degree.",N,3.183333333333333
"You are a middle aged male from Kagoshima, Japan with a high school degree.",O,3.05
"You are a middle aged male from Kanagawa, Japan with a college degree.",A,2.9166666666666665
"You are a middle aged male from Kanagawa, Japan with a college degree.",C,3.1
"You are a middle aged male from Kanagawa, Japan with a college degree.",E,3.15
"You are a middle aged male from Kanagawa, Japan with a college degree.",N,3.1
"You are a middle aged male from Kanagawa, Japan with a college degree.",O,3.1864406779661016
"You are a middle aged male from Kanagawa, Japan with a graduate degree degree.",A,2.9166666666666665
"You are a middle aged male from Kanagawa, Japan with a graduate degree degree.",C,3.1333333333333333
"You are a middle aged male from Kanagawa, Japan with a graduate degree degree.",E,3.4166666666666665
"You are a middle aged male from Kanagawa, Japan with a graduate degree degree.",N,3.1666666666666665
"You are a middle aged male from Kanagawa, Japan with a graduate degree degree.",O,3.066666666666667
"You are a middle aged male from Kanagawa, Japan with a high school degree.",A,2.816666666666667
"You are a middle aged male from Kanagawa, Japan with a high school degree.",C,3.0166666666666666
"You are a middle aged male from Kanagawa, Japan with a high school degree.",E,3.2666666666666666
"You are a middle aged male from Kanagawa, Japan with a high school degree.",N,3.183333333333333
"You are a middle aged male from Kanagawa, Japan with a high school degree.",O,3.05
"You are a middle aged male from Kochi, Japan with a college degree.",A,2.9166666666666665
"You are a middle aged male from Kochi, Japan with a college degree.",C,2.85
"You are a middle aged male from Kochi, Japan with a college degree.",E,3.3666666666666667
"You are a middle aged male from Kochi, Japan with a college degree.",N,3.1016949152542375
"You are a middle aged male from Kochi, Japan with a college degree.",O,3.0847457627118646
"You are a middle aged male from Kochi, Japan with a graduate degree degree.",A,2.85
"You are a middle aged male from Kochi, Japan with a graduate degree degree.",C,3.0517241379310347
"You are a middle aged male from Kochi, Japan with a graduate degree degree.",E,3.183333333333333
"You are a middle aged male from Kochi, Japan with a graduate degree degree.",N,3.316666666666667
"You are a middle aged male from Kochi, Japan with a graduate degree degree.",O,3.0833333333333335
"You are a middle aged male from Kochi, Japan with a high school degree.",A,3.066666666666667
"You are a middle aged male from Kochi, Japan with a high school degree.",C,3.0526315789473686
"You are a middle aged male from Kochi, Japan with a high school degree.",E,3.3333333333333335
"You are a middle aged male from Kochi, Japan with a high school degree.",N,2.9491525423728815
"You are a middle aged male from Kochi, Japan with a high school degree.",O,3.1666666666666665
"You are a middle aged male from Kumamoto, Japan with a college degree.",A,2.783333333333333
"You are a middle aged male from Kumamoto, Japan with a college degree.",C,3.1
"You are a middle aged male from Kumamoto, Japan with a college degree.",E,3.2
"You are a middle aged male from Kumamoto, Japan with a college degree.",N,3.0833333333333335
"You are a middle aged male from Kumamoto, Japan with a college degree.",O,3.0
"You are a middle aged male from Kumamoto, Japan with a graduate degree degree.",A,3.0
"You are a middle aged male from Kumamoto, Japan with a graduate degree degree.",C,2.983050847457627
