Persona,Trait,Rating
"You are a middle aged male from Goiás, Brazil with a high school degree.",O,3.3
"You are a middle aged male from Maranhão, Brazil with a college degree.",A,2.816666666666667
"You are a middle aged male from Maranhão, Brazil with a college degree.",C,2.966666666666667
"You are a middle aged male from Maranhão, Brazil with a college degree.",E,3.466666666666667
"You are a middle aged male from Maranhão, Brazil with a college degree.",N,2.9833333333333334
"You are a middle aged male from Maranhão, Brazil with a college degree.",O,3.0
"You are a middle aged male from Maranhão, Brazil with a graduate degree degree.",A,2.830508474576271
"You are a middle aged male from Maranhão, Brazil with a graduate degree degree.",C,3.35
"You are a middle aged male from Maranhão, Brazil with a graduate degree degree.",E,3.15
"You are a middle aged male from Maranhão, Brazil with a graduate degree degree.",N,3.183333333333333
"You are a middle aged male from Maranhão, Brazil with a graduate degree degree.",O,3.066666666666667
"You are a middle aged male from Maranhão, Brazil with a high school degree.",A,2.8333333333333335
"You are a middle aged male from Maranhão, Brazil with a high school degree.",C,2.85
"You are a middle aged male from Maranhão, Brazil with a high school degree.",E,3.1333333333333333
"You are a middle aged male from Maranhão, Brazil with a high school degree.",N,3.15
"You are a middle aged male from Maranhão, Brazil with a high school degree.",O,2.9833333333333334
"You are a middle aged male from Mato Grosso do Sul, Brazil with a college degree.",A,2.847457627118644
"You are a middle aged male from Mato Grosso do Sul, Brazil with a college degree.",C,3.066666666666667
"You are a middle aged male from Mato Grosso do Sul, Brazil with a college degree.",E,3.183333333333333
"You are a middle aged male from Mato Grosso do Sul, Brazil with a college degree.",N,2.966666666666667
"You are a middle aged male from Mato Grosso do Sul, Brazil with a college degree.",O,3.0833333333333335
"You are a middle aged male from Mato Grosso do Sul, Brazil with a graduate degree degree.",A,2.8833333333333333
"You are a middle aged male from Mato Grosso do Sul, Brazil with a graduate degree degree.",C,3.316666666666667
"You are a middle aged male from Mato Grosso do Sul, Brazil with a graduate degree degree.",E,3.3
"You are a middle aged male from Mato Grosso do Sul, Brazil with a graduate degree degree.",N,3.1666666666666665
"You are a middle aged male from Mato Grosso do Sul, Brazil with a graduate degree degree.",O,3.216666666666667
"You are a middle aged male from Mato Grosso do Sul, Brazil with a high school degree.",A,2.966666666666667
"You are a middle aged male from Mato Grosso do Sul, Brazil with a high school degree.",C,3.1
"You are a middle aged male from Mato Grosso do Sul, Brazil with a high school degree.",E,3.3666666666666667
"You are a middle aged male from Mato Grosso do Sul, Brazil with a high school degree.",N,3.1333333333333333
"You are a middle aged male from Mato Grosso do Sul, Brazil with a high school degree.",O,3.066666666666667
"You are a middle aged male from Mato Grosso, Brazil with a college degree.",A,2.933333333333333
"You are a middle aged male from Mato Grosso, Brazil with a college degree.",C,2.8833333333333333
"You are a middle aged male from Mato Grosso, Brazil with a college degree.",E,3.033333333333333
"You are a middle aged male from Mato Grosso, Brazil with a college degree.",N,3.316666666666667
"You are a middle aged male from Mato Grosso, Brazil with a college degree.",O,3.0508474576271185
"You are a middle aged male from Mato Grosso, Brazil with a graduate degree degree.",A,2.8833333333333333
"You are a middle aged male from Mato Grosso, Brazil with a graduate degree degree.",C,3.066666666666667
"You are a middle aged male from Mato Grosso, Brazil with a graduate degree degree.",E,3.033333333333333
"You are a middle aged male from Mato Grosso, Brazil with a graduate degree degree.",N,3.183333333333333
"You are a middle aged male from Mato Grosso, Brazil with a graduate degree degree.",O,3.05
"You are a middle aged male from Mato Grosso, Brazil with a high school degree.",A,2.76271186440678
"You are a middle aged male from Mato Grosso, Brazil with a high school degree.",C,3.0
"You are a middle aged male from Mato Grosso, Brazil with a high school degree.",E,3.2333333333333334
"You are a middle aged male from Mato Grosso, Brazil with a high school degree.",N,3.05
"You are a middle aged male from Mato Grosso, Brazil with a high school degree.",O,3.389830508474576
"You are a middle aged male from Minas Gerais, Brazil with a college degree.",A,2.7666666666666666
"You are a middle aged male from Minas Gerais, Brazil with a college degree.",C,3.4
"You are a middle aged male from Minas Gerais, Brazil with a college degree.",E,3.283333333333333
"You are a middle aged male from Minas Gerais, Brazil with a college degree.",N,3.033333333333333
"You are a middle aged male from Minas Gerais, Brazil with a college degree.",O,3.1166666666666667
"You are a middle aged male from Minas Gerais, Brazil with a graduate degree degree.",A,2.847457627118644
"You are a middle aged male from Minas Gerais, Brazil with a graduate degree degree.",C,3.1333333333333333
"You are a middle aged male from Minas Gerais, Brazil with a graduate degree degree.",E,3.3
"You are a middle aged male from Minas Gerais, Brazil with a graduate degree degree.",N,3.2666666666666666
"You are a middle aged male from Minas Gerais, Brazil with a graduate degree degree.",O,3.15
"You are a middle aged male from Minas Gerais, Brazil with a high school degree.",A,2.75
"You are a middle aged male from Minas Gerais, Brazil with a high school degree.",C,3.0338983050847457
"You are a middle aged male from Minas Gerais, Brazil with a high school degree.",E,3.2666666666666666
"You are a middle aged male from Minas Gerais, Brazil with a high school degree.",N,3.066666666666667
"You are a middle aged male from Minas Gerais, Brazil with a high school degree.",O,2.9322033898305087
"You are a middle aged male from Paraná, Brazil with a college degree.",A,2.9491525423728815
"You are a middle aged male from Paraná, Brazil with a college degree.",C,3.033333333333333
"You are a middle aged male from Paraná, Brazil with a college degree.",E,3.2
"You are a middle aged male from Paraná, Brazil with a college degree.",N,3.1666666666666665
"You are a middle aged male from Paraná, Brazil with a college degree.",O,2.9166666666666665
"You are a middle aged male from Paraná, Brazil with a graduate degree degree.",A,2.8
"You are a middle aged male from Paraná, Brazil with a graduate degree degree.",C,3.033333333333333
"You are a middle aged male from Paraná, Brazil with a graduate degree degree.",E,3.3
"You are a middle aged male from Paraná, Brazil with a graduate degree degree.",N,3.1333333333333333
"You are a middle aged male from Paraná, Brazil with a graduate degree degree.",O,3.1333333333333333
"You are a middle aged male from Paraná, Brazil with a high school degree.",A,2.6610169491525424
"You are a middle aged male from Paraná, Brazil with a high school degree.",C,3.0
"You are a middle aged male from Paraná, Brazil with a high school degree.",E,3.15
"You are a middle aged male from Paraná, Brazil with a high school degree.",N,3.05
"You are a middle aged male from Paraná, Brazil with a high school degree.",O,3.0833333333333335
"You are a middle aged male from Paraíba, Brazil with a college degree.",A,2.933333333333333
"You are a middle aged male from Paraíba, Brazil with a college degree.",C,3.216666666666667
"You are a middle aged male from Paraíba, Brazil with a college degree.",E,3.25
"You are a middle aged male from Paraíba, Brazil with a college degree.",N,3.15
"You are a middle aged male from Paraíba, Brazil with a college degree.",O,3.05
"You are a middle aged male from Paraíba, Brazil with a graduate degree degree.",A,2.9166666666666665
"You are a middle aged male from Paraíba, Brazil with a graduate degree degree.",C,2.95
"You are a middle aged male from Paraíba, Brazil with a graduate degree degree.",E,3.2333333333333334
"You are a middle aged male from Paraíba, Brazil with a graduate degree degree.",N,2.8833333333333333
"You are a middle aged male from Paraíba, Brazil with a graduate degree degree.",O,3.183333333333333
"You are a middle aged male from Paraíba, Brazil with a high school degree.",A,3.1166666666666667
"You are a middle aged male from Paraíba, Brazil with a high school degree.",C,3.1166666666666667
"You are a middle aged male from Paraíba, Brazil with a high school degree.",E,3.316666666666667
"You are a middle aged male from Paraíba, Brazil with a high school degree.",N,3.05
"You are a middle aged male from Paraíba, Brazil with a high school degree.",O,3.25
"You are a middle aged male from Pará, Brazil with a college degree.",A,2.8
"You are a middle aged male from Pará, Brazil with a college degree.",C,2.95
"You are a middle aged male from Pará, Brazil with a college degree.",E,3.4166666666666665
"You are a middle aged male from Pará, Brazil with a college degree.",N,3.3833333333333333
"You are a middle aged male from Pará, Brazil with a college degree.",O,3.135593220338983
"You are a middle aged male from Pará, Brazil with a graduate degree degree.",A,2.7666666666666666
"You are a middle aged male from Pará, Brazil with a graduate degree degree.",C,3.0
"You are a middle aged male from Pará, Brazil with a graduate degree degree.",E,3.316666666666667
"You are a middle aged male from Pará, Brazil with a graduate degree degree.",N,3.2
"You are a middle aged male from Pará, Brazil with a graduate degree degree.",O,2.816666666666667
"You are a middle aged male from Pará, Brazil with a high school degree.",A,2.783333333333333
"You are a middle aged male from Pará, Brazil with a high school degree.",C,2.8
"You are a middle aged male from Pará, Brazil with a high school degree.",E,3.3
"You are a middle aged male from Pará, Brazil with a high school degree.",N,3.1
"You are a middle aged male from Pará, Brazil with a high school degree.",O,3.1333333333333333
"You are a middle aged male from Pernambuco, Brazil with a college degree.",A,2.933333333333333
"You are a middle aged male from Pernambuco, Brazil with a college degree.",C,3.2666666666666666
"You are a middle aged male from Pernambuco, Brazil with a college degree.",E,3.316666666666667
"You are a middle aged male from Pernambuco, Brazil with a college degree.",N,3.1166666666666667
"You are a middle aged male from Pernambuco, Brazil with a college degree.",O,3.183333333333333
"You are a middle aged male from Pernambuco, Brazil with a graduate degree degree.",A,2.8333333333333335
"You are a middle aged male from Pernambuco, Brazil with a graduate degree degree.",C,3.2
"You are a middle aged male from Pernambuco, Brazil with a graduate degree degree.",E,3.4833333333333334
"You are a middle aged male from Pernambuco, Brazil with a graduate degree degree.",N,3.1
"You are a middle aged male from Pernambuco, Brazil with a graduate degree degree.",O,3.1186440677966103
"You are a middle aged male from Pernambuco, Brazil with a high school degree.",A,2.9661016949152543
"You are a middle aged male from Pernambuco, Brazil with a high school degree.",C,2.9491525423728815
"You are a middle aged male from Pernambuco, Brazil with a high school degree.",E,3.316666666666667
"You are a middle aged male from Pernambuco, Brazil with a high school degree.",N,3.1206896551724137
"You are a middle aged male from Pernambuco, Brazil with a high school degree.",O,3.216666666666667
"You are a middle aged male from Piauí, Brazil with a college degree.",A,2.6166666666666667
"You are a middle aged male from Piauí, Brazil with a college degree.",C,3.25
"You are a middle aged male from Piauí, Brazil with a college degree.",E,3.3333333333333335
"You are a middle aged male from Piauí, Brazil with a college degree.",N,3.0
"You are a middle aged male from Piauí, Brazil with a college degree.",O,3.0
"You are a middle aged male from Piauí, Brazil with a graduate degree degree.",A,2.8666666666666667
"You are a middle aged male from Piauí, Brazil with a graduate degree degree.",C,3.25
"You are a middle aged male from Piauí, Brazil with a graduate degree degree.",E,3.316666666666667
"You are a middle aged male from Piauí, Brazil with a graduate degree degree.",N,3.1166666666666667
"You are a middle aged male from Piauí, Brazil with a graduate degree degree.",O,3.1166666666666667
"You are a middle aged male from Piauí, Brazil with a high school degree.",A,2.75
"You are a middle aged male from Piauí, Brazil with a high school degree.",C,3.1333333333333333
"You are a middle aged male from Piauí, Brazil with a high school degree.",E,2.9491525423728815
"You are a middle aged male from Piauí, Brazil with a high school degree.",N,3.283333333333333
"You are a middle aged male from Piauí, Brazil with a high school degree.",O,2.9
"You are a middle aged male from Rio Grande do Norte, Brazil with a college degree.",A,2.7457627118644066
"You are a middle aged male from Rio Grande do Norte, Brazil with a college degree.",C,3.0166666666666666
"You are a middle aged male from Rio Grande do Norte, Brazil with a college degree.",E,3.433333333333333
"You are a middle aged male from Rio Grande do Norte, Brazil with a college degree.",N,3.033333333333333
"You are a middle aged male from Rio Grande do Norte, Brazil with a college degree.",O,2.8666666666666667
"You are a middle aged male from Rio Grande do Norte, Brazil with a graduate degree degree.",A,2.75
"You are a middle aged male from Rio Grande do Norte, Brazil with a graduate degree degree.",C,3.1666666666666665
"You are a middle aged male from Rio Grande do Norte, Brazil with a graduate degree degree.",E,3.15
"You are a middle aged male from Rio Grande do Norte, Brazil with a graduate degree degree.",N,3.1666666666666665
"You are a middle aged male from Rio Grande do Norte, Brazil with a graduate degree degree.",O,3.35
"You are a middle aged male from Rio Grande do Norte, Brazil with a high school degree.",A,2.9833333333333334
"You are a middle aged male from Rio Grande do Norte, Brazil with a high school degree.",C,2.8666666666666667
"You are a middle aged male from Rio Grande do Norte, Brazil with a high school degree.",E,3.25
"You are a middle aged male from Rio Grande do Norte, Brazil with a high school degree.",N,3.1166666666666667
"You are a middle aged male from Rio Grande do Norte, Brazil with a high school degree.",O,3.183333333333333
"You are a middle aged male from Rio Grande do Sul, Brazil with a college degree.",A,2.9661016949152543
"You are a middle aged male from Rio Grande do Sul, Brazil with a college degree.",C,3.1333333333333333
"You are a middle aged male from Rio Grande do Sul, Brazil with a college degree.",E,3.25
"You are a middle aged male from Rio Grande do Sul, Brazil with a college degree.",N,3.15
"You are a middle aged male from Rio Grande do Sul, Brazil with a college degree.",O,3.1666666666666665
"You are a middle aged male from Rio Grande do Sul, Brazil with a graduate degree degree.",A,2.8833333333333333
"You are a middle aged male from Rio Grande do Sul, Brazil with a graduate degree degree.",C,3.033333333333333
"You are a middle aged male from Rio Grande do Sul, Brazil with a graduate degree degree.",E,3.15
"You are a middle aged male from Rio Grande do Sul, Brazil with a graduate degree degree.",N,3.25
"You are a middle aged male from Rio Grande do Sul, Brazil with a graduate degree degree.",O,3.25
"You are a middle aged male from Rio Grande do Sul, Brazil with a high school degree.",A,2.75
"You are a middle aged male from Rio Grande do Sul, Brazil with a high school degree.",C,3.1
"You are a middle aged male from Rio Grande do Sul, Brazil with a high school degree.",E,3.2333333333333334
"You are a middle aged male from Rio Grande do Sul, Brazil with a high school degree.",N,3.1166666666666667
"You are a middle aged male from Rio Grande do Sul, Brazil with a high school degree.",O,3.216666666666667
"You are a middle aged male from Rio de Janeiro, Brazil with a college degree.",A,2.783333333333333
"You are a middle aged male from Rio de Janeiro, Brazil with a college degree.",C,3.2666666666666666
"You are a middle aged male from Rio de Janeiro, Brazil with a college degree.",E,3.3
"You are a middle aged male from Rio de Janeiro, Brazil with a college degree.",N,3.0166666666666666
"You are a middle aged male from Rio de Janeiro, Brazil with a college degree.",O,3.05
"You are a middle aged male from Rio de Janeiro, Brazil with a graduate degree degree.",A,2.9
"You are a middle aged male from Rio de Janeiro, Brazil with a graduate degree degree.",C,3.1166666666666667
"You are a middle aged male from Rio de Janeiro, Brazil with a graduate degree degree.",E,3.3
"You are a middle aged male from Rio de Janeiro, Brazil with a graduate degree degree.",N,3.3666666666666667
"You are a middle aged male from Rio de Janeiro, Brazil with a graduate degree degree.",O,3.066666666666667
"You are a middle aged male from Rio de Janeiro, Brazil with a high school degree.",A,2.9152542372881354
"You are a middle aged male from Rio de Janeiro, Brazil with a high school degree.",C,3.2333333333333334
"You are a middle aged male from Rio de Janeiro, Brazil with a high school degree.",E,3.2666666666666666
"You are a middle aged male from Rio de Janeiro, Brazil with a high school degree.",N,3.1166666666666667
"You are a middle aged male from Rio de Janeiro, Brazil with a high school degree.",O,3.1
"You are a middle aged male from Rondônia, Brazil with a college degree.",A,2.7333333333333334
"You are a middle aged male from Rondônia, Brazil with a college degree.",C,3.05
"You are a middle aged male from Rondônia, Brazil with a college degree.",E,3.4833333333333334
"You are a middle aged male from Rondônia, Brazil with a college degree.",N,3.1666666666666665
"You are a middle aged male from Rondônia, Brazil with a college degree.",O,3.0833333333333335
"You are a middle aged male from Rondônia, Brazil with a graduate degree degree.",A,2.9833333333333334
"You are a middle aged male from Rondônia, Brazil with a graduate degree degree.",C,3.1333333333333333
"You are a middle aged male from Rondônia, Brazil with a graduate degree degree.",E,3.3333333333333335
"You are a middle aged male from Rondônia, Brazil with a graduate degree degree.",N,3.1666666666666665
"You are a middle aged male from Rondônia, Brazil with a graduate degree degree.",O,3.066666666666667
"You are a middle aged male from Rondônia, Brazil with a high school degree.",A,2.816666666666667
"You are a middle aged male from Rondônia, Brazil with a high school degree.",C,3.23728813559322
"You are a middle aged male from Rondônia, Brazil with a high school degree.",E,3.2333333333333334
"You are a middle aged male from Rondônia, Brazil with a high school degree.",N,3.2711864406779663
"You are a middle aged male from Rondônia, Brazil with a high school degree.",O,3.05
"You are a middle aged male from Roraima, Brazil with a college degree.",A,2.6779661016949152
"You are a middle aged male from Roraima, Brazil with a college degree.",C,3.1333333333333333
"You are a middle aged male from Roraima, Brazil with a college degree.",E,3.15
"You are a middle aged male from Roraima, Brazil with a college degree.",N,3.1166666666666667
"You are a middle aged male from Roraima, Brazil with a college degree.",O,3.2666666666666666
"You are a middle aged male from Roraima, Brazil with a graduate degree degree.",A,2.830508474576271
"You are a middle aged male from Roraima, Brazil with a graduate degree degree.",C,3.2542372881355934
"You are a middle aged male from Roraima, Brazil with a graduate degree degree.",E,3.2333333333333334
"You are a middle aged male from Roraima, Brazil with a graduate degree degree.",N,2.9
"You are a middle aged male from Roraima, Brazil with a graduate degree degree.",O,3.066666666666667
"You are a middle aged male from Roraima, Brazil with a high school degree.",A,3.0344827586206895
"You are a middle aged male from Roraima, Brazil with a high school degree.",C,3.2
"You are a middle aged male from Roraima, Brazil with a high school degree.",E,3.3333333333333335
"You are a middle aged male from Roraima, Brazil with a high school degree.",N,3.25
"You are a middle aged male from Roraima, Brazil with a high school degree.",O,3.3833333333333333
"You are a middle aged male from Santa Catarina, Brazil with a college degree.",A,2.933333333333333
"You are a middle aged male from Santa Catarina, Brazil with a college degree.",C,3.0677966101694913
"You are a middle aged male from Santa Catarina, Brazil with a college degree.",E,3.3333333333333335
"You are a middle aged male from Santa Catarina, Brazil with a college degree.",N,3.3666666666666667
"You are a middle aged male from Santa Catarina, Brazil with a college degree.",O,3.2
"You are a middle aged male from Santa Catarina, Brazil with a graduate degree degree.",A,2.783333333333333
"You are a middle aged male from Santa Catarina, Brazil with a graduate degree degree.",C,3.183333333333333
"You are a middle aged male from Santa Catarina, Brazil with a graduate degree degree.",E,3.2
"You are a middle aged male from Santa Catarina, Brazil with a graduate degree degree.",N,2.9833333333333334
"You are a middle aged male from Santa Catarina, Brazil with a graduate degree degree.",O,3.1166666666666667
"You are a middle aged male from Santa Catarina, Brazil with a high school degree.",A,2.7457627118644066
"You are a middle aged male from Santa Catarina, Brazil with a high school degree.",C,3.2333333333333334
"You are a middle aged male from Santa Catarina, Brazil with a high school degree.",E,2.95
"You are a middle aged male from Santa Catarina, Brazil with a high school degree.",N,3.066666666666667
"You are a middle aged male from Santa Catarina, Brazil with a high school degree.",O,3.2542372881355934
"You are a middle aged male from Sergipe, Brazil with a college degree.",A,2.8333333333333335
"You are a middle aged male from Sergipe, Brazil with a college degree.",C,3.2333333333333334
"You are a middle aged male from Sergipe, Brazil with a college degree.",E,3.305084745762712
"You are a middle aged male from Sergipe, Brazil with a college degree.",N,3.2666666666666666
"You are a middle aged male from Sergipe, Brazil with a college degree.",O,2.95
"You are a middle aged male from Sergipe, Brazil with a graduate degree degree.",A,2.966666666666667
"You are a middle aged male from Sergipe, Brazil with a graduate degree degree.",C,2.9833333333333334
"You are a middle aged male from Sergipe, Brazil with a graduate degree degree.",E,3.283333333333333
"You are a middle aged male from Sergipe, Brazil with a graduate degree degree.",N,3.0166666666666666
"You are a middle aged male from Sergipe, Brazil with a graduate degree degree.",O,2.95
"You are a middle aged male from Sergipe, Brazil with a high school degree.",A,2.9833333333333334
"You are a middle aged male from Sergipe, Brazil with a high school degree.",C,2.966666666666667
"You are a middle aged male from Sergipe, Brazil with a high school degree.",E,3.1333333333333333
"You are a middle aged male from Sergipe, Brazil with a high school degree.",N,3.25
"You are a middle aged male from Sergipe, Brazil with a high school degree.",O,3.1
"You are a middle aged male from São Paulo, Brazil with a college degree.",A,2.6666666666666665
"You are a middle aged male from São Paulo, Brazil with a college degree.",C,3.0166666666666666
"You are a middle aged male from São Paulo, Brazil with a college degree.",E,3.3
"You are a middle aged male from São Paulo, Brazil with a college degree.",N,3.0833333333333335
"You are a middle aged male from São Paulo, Brazil with a college degree.",O,3.35
"You are a middle aged male from São Paulo, Brazil with a graduate degree degree.",A,2.9166666666666665
"You are a middle aged male from São Paulo, Brazil with a graduate degree degree.",C,2.9166666666666665
"You are a middle aged male from São Paulo, Brazil with a graduate degree degree.",E,3.066666666666667
"You are a middle aged male from São Paulo, Brazil with a graduate degree degree.",N,3.066666666666667
"You are a middle aged male from São Paulo, Brazil with a graduate degree degree.",O,3.216666666666667
"You are a middle aged male from São Paulo, Brazil with a high school degree.",A,2.8333333333333335
"You are a middle aged male from São Paulo, Brazil with a high school degree.",C,3.1016949152542375
"You are a middle aged male from São Paulo, Brazil with a high school degree.",E,3.2666666666666666
"You are a middle aged male from São Paulo, Brazil with a high school degree.",N,3.05
"You are a middle aged male from São Paulo, Brazil with a high school degree.",O,3.0166666666666666
"You are a middle aged male from Tocantins, Brazil with a college degree.",A,2.8333333333333335
"You are a middle aged male from Tocantins, Brazil with a college degree.",C,2.933333333333333
"You are a middle aged male from Tocantins, Brazil with a college degree.",E,3.406779661016949
"You are a middle aged male from Tocantins, Brazil with a college degree.",N,3.2333333333333334
"You are a middle aged male from Tocantins, Brazil with a college degree.",O,3.0833333333333335
"You are a middle aged male from Tocantins, Brazil with a graduate degree degree.",A,2.7666666666666666
"You are a middle aged male from Tocantins, Brazil with a graduate degree degree.",C,3.1666666666666665
"You are a middle aged male from Tocantins, Brazil with a graduate degree degree.",E,3.183333333333333
"You are a middle aged male from Tocantins, Brazil with a graduate degree degree.",N,3.183333333333333
"You are a middle aged male from Tocantins, Brazil with a graduate degree degree.",O,2.816666666666667
"You are a middle aged male from Tocantins, Brazil with a high school degree.",A,2.6
"You are a middle aged male from Tocantins, Brazil with a high school degree.",C,2.9166666666666665
"You are a middle aged male from Tocantins, Brazil with a high school degree.",E,3.3333333333333335
"You are a middle aged male from Tocantins, Brazil with a high school degree.",N,3.283333333333333
"You are a middle aged male from Tocantins, Brazil with a high school degree.",O,2.95
"You are a senior female from Acre, Brazil with a college degree.",A,2.9
"You are a senior female from Acre, Brazil with a college degree.",C,3.066666666666667
"You are a senior female from Acre, Brazil with a college degree.",E,3.3833333333333333
"You are a senior female from Acre, Brazil with a college degree.",N,2.9166666666666665
"You are a senior female from Acre, Brazil with a college degree.",O,2.683333333333333
"You are a senior female from Acre, Brazil with a graduate degree degree.",A,3.0166666666666666
"You are a senior female from Acre, Brazil with a graduate degree degree.",C,3.15
"You are a senior female from Acre, Brazil with a graduate degree degree.",E,3.2666666666666666
"You are a senior female from Acre, Brazil with a graduate degree degree.",N,2.8333333333333335
"You are a senior female from Acre, Brazil with a graduate degree degree.",O,3.0833333333333335
"You are a senior female from Acre, Brazil with a high school degree.",A,2.7666666666666666
"You are a senior female from Acre, Brazil with a high school degree.",C,3.2666666666666666
"You are a senior female from Acre, Brazil with a high school degree.",E,3.2333333333333334
"You are a senior female from Acre, Brazil with a high school degree.",N,3.033333333333333
"You are a senior female from Acre, Brazil with a high school degree.",O,2.9833333333333334
"You are a senior female from Alagoas, Brazil with a college degree.",A,2.8333333333333335
"You are a senior female from Alagoas, Brazil with a college degree.",C,3.305084745762712
"You are a senior female from Alagoas, Brazil with a college degree.",E,3.283333333333333
"You are a senior female from Alagoas, Brazil with a college degree.",N,3.15
"You are a senior female from Alagoas, Brazil with a college degree.",O,3.15
"You are a senior female from Alagoas, Brazil with a graduate degree degree.",A,2.9166666666666665
"You are a senior female from Alagoas, Brazil with a graduate degree degree.",C,3.3666666666666667
"You are a senior female from Alagoas, Brazil with a graduate degree degree.",E,3.2
"You are a senior female from Alagoas, Brazil with a graduate degree degree.",N,3.1
"You are a senior female from Alagoas, Brazil with a graduate degree degree.",O,3.283333333333333
"You are a senior female from Alagoas, Brazil with a high school degree.",A,2.864406779661017
"You are a senior female from Alagoas, Brazil with a high school degree.",C,3.2666666666666666
"You are a senior female from Alagoas, Brazil with a high school degree.",E,3.2666666666666666
"You are a senior female from Alagoas, Brazil with a high school degree.",N,2.85
"You are a senior female from Alagoas, Brazil with a high school degree.",O,3.305084745762712
"You are a senior female from Amapá, Brazil with a college degree.",A,2.966666666666667
"You are a senior female from Amapá, Brazil with a college degree.",C,2.9833333333333334
"You are a senior female from Amapá, Brazil with a college degree.",E,3.25
"You are a senior female from Amapá, Brazil with a college degree.",N,3.0
"You are a senior female from Amapá, Brazil with a college degree.",O,3.3
"You are a senior female from Amapá, Brazil with a graduate degree degree.",A,2.683333333333333
"You are a senior female from Amapá, Brazil with a graduate degree degree.",C,3.0833333333333335
"You are a senior female from Amapá, Brazil with a graduate degree degree.",E,3.2711864406779663
"You are a senior female from Amapá, Brazil with a graduate degree degree.",N,3.1166666666666667
"You are a senior female from Amapá, Brazil with a graduate degree degree.",O,3.1166666666666667
"You are a senior female from Amapá, Brazil with a high school degree.",A,2.9152542372881354
"You are a senior female from Amapá, Brazil with a high school degree.",C,3.016949152542373
"You are a senior female from Amapá, Brazil with a high school degree.",E,3.3728813559322033
"You are a senior female from Amapá, Brazil with a high school degree.",N,3.0833333333333335
"You are a senior female from Amapá, Brazil with a high school degree.",O,3.2666666666666666
"You are a senior female from Amazonas, Brazil with a college degree.",A,2.9661016949152543
"You are a senior female from Amazonas, Brazil with a college degree.",C,3.1666666666666665
"You are a senior female from Amazonas, Brazil with a college degree.",E,3.2711864406779663
"You are a senior female from Amazonas, Brazil with a college degree.",N,3.2666666666666666
"You are a senior female from Amazonas, Brazil with a college degree.",O,3.05
"You are a senior female from Amazonas, Brazil with a graduate degree degree.",A,2.9661016949152543
"You are a senior female from Amazonas, Brazil with a graduate degree degree.",C,3.25
"You are a senior female from Amazonas, Brazil with a graduate degree degree.",E,3.316666666666667
"You are a senior female from Amazonas, Brazil with a graduate degree degree.",N,3.0166666666666666
"You are a senior female from Amazonas, Brazil with a graduate degree degree.",O,3.2033898305084745
"You are a senior female from Amazonas, Brazil with a high school degree.",A,2.8666666666666667
"You are a senior female from Amazonas, Brazil with a high school degree.",C,3.1186440677966103
"You are a senior female from Amazonas, Brazil with a high school degree.",E,3.5
"You are a senior female from Amazonas, Brazil with a high school degree.",N,3.2982456140350878
"You are a senior female from Amazonas, Brazil with a high school degree.",O,2.9166666666666665
"You are a senior female from Bahia, Brazil with a college degree.",A,2.8666666666666667
"You are a senior female from Bahia, Brazil with a college degree.",C,3.1333333333333333
"You are a senior female from Bahia, Brazil with a college degree.",E,3.3666666666666667
"You are a senior female from Bahia, Brazil with a college degree.",N,3.1016949152542375
"You are a senior female from Bahia, Brazil with a college degree.",O,2.9833333333333334
"You are a senior female from Bahia, Brazil with a graduate degree degree.",A,2.7333333333333334
"You are a senior female from Bahia, Brazil with a graduate degree degree.",C,3.2
"You are a senior female from Bahia, Brazil with a graduate degree degree.",E,3.2666666666666666
"You are a senior female from Bahia, Brazil with a graduate degree degree.",N,2.966666666666667
"You are a senior female from Bahia, Brazil with a graduate degree degree.",O,3.1166666666666667
"You are a senior female from Bahia, Brazil with a high school degree.",A,3.0
"You are a senior female from Bahia, Brazil with a high school degree.",C,3.183333333333333
"You are a senior female from Bahia, Brazil with a high school degree.",E,3.23728813559322
"You are a senior female from Bahia, Brazil with a high school degree.",N,2.8833333333333333
"You are a senior female from Bahia, Brazil with a high school degree.",O,3.2666666666666666
"You are a senior female from Ceará, Brazil with a college degree.",A,2.8333333333333335
"You are a senior female from Ceará, Brazil with a college degree.",C,3.0508474576271185
"You are a senior female from Ceará, Brazil with a college degree.",E,3.305084745762712
"You are a senior female from Ceará, Brazil with a college degree.",N,3.05
"You are a senior female from Ceará, Brazil with a college degree.",O,3.45
"You are a senior female from Ceará, Brazil with a graduate degree degree.",A,2.8
"You are a senior female from Ceará, Brazil with a graduate degree degree.",C,2.95
"You are a senior female from Ceará, Brazil with a graduate degree degree.",E,3.1666666666666665
"You are a senior female from Ceará, Brazil with a graduate degree degree.",N,3.033333333333333
"You are a senior female from Ceará, Brazil with a graduate degree degree.",O,3.2666666666666666
"You are a senior female from Ceará, Brazil with a high school degree.",A,3.05
"You are a senior female from Ceará, Brazil with a high school degree.",C,3.0
"You are a senior female from Ceará, Brazil with a high school degree.",E,3.283333333333333
"You are a senior female from Ceará, Brazil with a high school degree.",N,3.0508474576271185
"You are a senior female from Ceará, Brazil with a high school degree.",O,3.1666666666666665
"You are a senior female from Distrito Federal, Brazil with a college degree.",A,2.8813559322033897
"You are a senior female from Distrito Federal, Brazil with a college degree.",C,2.8666666666666667
"You are a senior female from Distrito Federal, Brazil with a college degree.",E,3.3333333333333335
"You are a senior female from Distrito Federal, Brazil with a college degree.",N,2.9491525423728815
